album_favorites,album_title,artist_favorites,artist_name,track_favorites,track_genre_top,track_genres,track_genres_all,track_interest,track_listens,track_title
3,Live on WFMU with Irene Trudel 6/1/2009,3,Zee Avi,15,NaN,"[2, 103]","[17, 2, 103]",10095,8340,Honeybee
0,Illatron Magnetic,2,9th Scientist,4,Hip-Hop,[21],[21],4197,3571,I Love Hip Hop
0,Illatron Magnetic,2,9th Scientist,2,Hip-Hop,[21],[21],611,509,Verses ft. iLL Chemist
0,Illatron Magnetic,2,9th Scientist,2,Hip-Hop,[21],[21],1346,828,Do You Love Me?
1,ABBRACADAMN!!!,1,Clan Destined,1,Hip-Hop,[21],[21],1384,933,Plan B
1,ABBRACADAMN!!!,1,Clan Destined,1,Hip-Hop,[21],[21],856,681,The Language
1,ABBRACADAMN!!!,1,Clan Destined,1,Hip-Hop,[21],[21],1645,1289,Freeze
1,ABBRACADAMN!!!,1,Clan Destined,0,Hip-Hop,[21],[21],323,383,Never All Ways (clean)
1,Live at No.Fest 2008,0,Dead Air Fresheners,0,NaN,[],[],425,101,Dead Air Fresheners Live at No.Fest 2008
1,Live at No.Fest 2008,14,White Rainbow,2,Jazz,[74],"[74, 4]",1496,886,White Rainbow (excerpt) Live at No.Fest 2008
1,Live at No.Fest 2008,0,Riprap,1,NaN,[],[],346,103,Riprap Live at No.Fest 2008
1,Live at No.Fest 2008,0,Paulie Think,1,NaN,[],[],678,108,Paulie Think Live at No.Fest 2008
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,1,NaN,"[15, 107]","[107, 1235, 15]",1374,1234,One to Change
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,0,NaN,"[15, 107]","[107, 1235, 15]",1304,1095,When You Are Hollow
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,0,NaN,"[15, 107]","[107, 1235, 15]",1274,1074,Dust
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,0,NaN,"[15, 107]","[107, 1235, 15]",1244,1040,Ends
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,0,NaN,"[15, 107]","[107, 1235, 15]",1005,818,Trip Over Myself
0,Live at WFMU on Keili's show on 4/26/2009,0,Bonnie Baxter,0,NaN,"[15, 107]","[107, 1235, 15]",1099,903,Left to Burn
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,1,Rock,[66],"[66, 12]",664,286,After All
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",506,135,Extreme ADD
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",1477,163,Girl From The Coast
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",941,124,Songs About You
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",1662,347,Run or Fight
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,1,Rock,[66],"[66, 12]",511,107,The Numbers
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",1698,101,Only Abundance
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",923,196,Along The Fault
0,Live at WFMU on Liz Berg's Show on 2/09/09,2,Regia,0,Rock,[66],"[66, 12]",748,167,Our World
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",190,83,Tender Kisses
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,1,Rock,"[12, 25]","[25, 12]",129,98,Baby in a Bowl
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",107,69,Things
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",77,44,Unknown Title
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,2,Rock,"[12, 25]","[25, 12]",271,226,Palestine
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",92,47,Implied I
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",122,86,Psychic Healer
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",161,130,Liverpool Sluts
0,Live at WFMU on Keili's show on 6/7/09,2,Sigmund Droid,0,Rock,"[12, 25]","[25, 12]",136,96,Suicide
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",1977,1104,Ms. Hallelujah
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",589,174,Put Out The Lights
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",492,74,Amelia
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",873,177,Gold Country
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",854,73,Pretty Flags
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",1577,256,Children of Coyote
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",539,75,Time for Love
0,Live at WFMU on Marty McSorley's Show on 4/01/09,0,Pretty Flags,0,Rock,[25],"[25, 12]",526,78,Unusual Spirit
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",157,115,Mr. Astronaut Glenn
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",186,158,Shadow Driver
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",156,109,Straight Pipe Solution
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",135,105,Double Blind
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",136,91,Sacred and the Man
0,Live at WFMU on Terre T's Show on 6/26/2004,3,Terminal Lovers,0,NaN,"[12, 38, 58]","[58, 12, 38]",141,160,Stuffed With Rings
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",402,334,You're A Teacher Now
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",530,493,Camping Trip
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",222,134,April / Pappirsfluger
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",551,184,Imaginary Line
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",257,179,Faith Leads / Striped Sweater
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",265,248,Lemon Juice
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",237,196,Flag
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",240,225,I Truly Understand You Love Another Man
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",342,440,Morning
0,Live at WFMU on Douglas Wolk's Show on 12/7/2000,0,Blek Ink,0,NaN,"[76, 103]","[17, 10, 76, 103]",271,490,Scars In The Sky / Strakurina For Heim
1,Epoxia,5,Epoxia,2,Electronic,"[15, 42, 181, 184]","[184, 42, 181, 15]",2636,763,Hombre Soberbia
1,Epoxia,5,Epoxia,3,Electronic,"[15, 42, 181, 184]","[184, 42, 181, 15]",2899,803,El Hombre Nuevo
1,Epoxia,5,Epoxia,2,Electronic,"[15, 42, 181, 184]","[184, 42, 181, 15]",2724,715,Soberbia Espiritual
1,Epoxia,5,Epoxia,2,Electronic,"[15, 42, 181, 184]","[184, 42, 181, 15]",3999,1047,Soberbia Espiritual (Remix)
1,D.O.,3,Antanas Jasenka,2,NaN,"[15, 41]","[41, 38, 15]",570,403,Minefield
1,D.O.,0,Martynas Bialobzeskis,2,NaN,"[15, 41]","[41, 38, 15]",277,121,CD-in C (D)
1,D.O.,0,Jonas Jurkunas,1,NaN,"[15, 41]","[41, 38, 15]",292,148,Call Estella
1,D.O.,0,Vytautas V. Jurgutis,1,NaN,"[15, 41]","[41, 38, 15]",440,302,Tinohi
1,D.O.,0,Antanas Kucinskas,1,NaN,"[15, 41]","[41, 38, 15]",302,170,Suma
-1,NaN,2,Carlos Giffoni with Okkyung Lee,6,Experimental,[38],[38],2627,2249,Carlos Giffoni and Okkyung Lee Live at IPR
0,Live at WFMU on Pat Duncan's Show 6/4/2009,3,Unmen,0,Rock,[361],"[361, 12, 109, 25]",695,512,Endless / Reason Enough
0,Live at WFMU on Pat Duncan's Show 6/4/2009,3,Unmen,1,Rock,[361],"[361, 12, 109, 25]",886,744,Pest Control
0,Live at WFMU on Pat Duncan's Show 6/4/2009,3,Unmen,0,Rock,[361],"[361, 12, 109, 25]",967,813,Sword Swallower
0,Live at WFMU on Pat Duncan's Show 6/4/2009,3,Unmen,1,Rock,[361],"[361, 12, 109, 25]",999,882,Wishful Thinking / Sketches
0,Live at WFMU on Pat Duncan's Show 6/4/2009,3,Unmen,0,Rock,[361],"[361, 12, 109, 25]",1028,917,Joe Horn
2,le sens des valeurs,14,Kania Tieffer,0,Electronic,[15],[15],2249,2178,christmas song
2,le sens des valeurs,14,Kania Tieffer,1,Electronic,[15],[15],311,298,hot
2,le sens des valeurs,14,Kania Tieffer,0,Electronic,[15],[15],211,187,ma reum
2,le sens des valeurs,14,Kania Tieffer,0,Electronic,[15],[15],143,125,merdix
2,le sens des valeurs,14,Kania Tieffer,2,Electronic,[15],[15],544,384,treat me like a dog
2,le sens des valeurs,14,Kania Tieffer,0,Electronic,[15],[15],154,123,the pleasure is mine
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],133,158,My Sistor
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],1050,964,Birthday Cake Song
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],125,98,coq � l'ail
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],247,222,Dubai
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],125,90,Erisyp�le
0,Les Alpes,14,Kania Tieffer,1,Electronic,[15],[15],124,97,Erste Produkt
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],129,109,Famille de Nowel
0,Les Alpes,14,Kania Tieffer,1,Electronic,[15],[15],144,118,Ici Double Nice
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],129,100,Il Cane Sarko
0,Les Alpes,14,Kania Tieffer,1,Electronic,[15],[15],219,170,Incredible mouse
0,Les Alpes,14,Kania Tieffer,0,Electronic,[15],[15],162,125,jouet zizi
1,Love in the Air,5,dmyra,1,NaN,"[12, 17, 33]","[17, 12, 33]",1229,1079,Sadness + Sorrow
1,Love in the Air,5,dmyra,2,NaN,"[12, 17, 33]","[17, 12, 33]",875,769,Mother Natures Way
1,Love in the Air,5,dmyra,2,NaN,"[12, 17, 33]","[17, 12, 33]",790,716,Mother Natures Sun
1,Love in the Air,5,dmyra,1,NaN,"[12, 17, 33]","[17, 12, 33]",245,157,Thyp Sagoras
1,Love in the Air,5,dmyra,2,NaN,"[12, 17, 33]","[17, 12, 33]",300,231,Cherry Chrome
1,Love in the Air,5,dmyra,2,NaN,"[12, 17, 33]","[17, 12, 33]",266,274,Problem Solvent
1,Love in the Air,5,dmyra,0,NaN,"[12, 17, 33]","[17, 12, 33]",223,217,Track #8
1,Love in the Air,5,dmyra,1,NaN,"[12, 17, 33]","[17, 12, 33]",319,226,Miss Management
1,Love in the Air,5,dmyra,4,NaN,"[12, 17, 33]","[17, 12, 33]",495,433,The Monk Said
3,Everybody Loves the Sun EP,8,Opio,4,Hip-Hop,[21],[21],1642,1762,Infrared Beams
3,Everybody Loves the Sun EP,8,Opio,1,Hip-Hop,[21],[21],1391,1362,Intro
3,Everybody Loves the Sun EP,8,Opio,5,Hip-Hop,[21],[21],1256,1195,With Or Without You rmx
3,Everybody Loves the Sun EP,8,Opio,4,Hip-Hop,[21],[21],2049,1825,Different
3,Everybody Loves the Sun EP,8,Opio,5,Hip-Hop,[21],[21],1336,1278,Due Damage
3,Everybody Loves the Sun EP,8,Opio,2,Hip-Hop,[21],[21],1207,1133,Cherished
2,"APB Live at WFMU on the Evan ""Funk"" Davies Show 12/12/2006",6,APB,6,NaN,"[19, 25]","[25, 19, 12, 14]",3869,869,Shoot You Down
2,"APB Live at WFMU on the Evan ""Funk"" Davies Show 12/12/2006",6,APB,3,NaN,"[19, 25]","[25, 19, 12, 14]",2648,910,Higher the Climb
2,"APB Live at WFMU on the Evan ""Funk"" Davies Show 12/12/2006",6,APB,1,NaN,"[19, 25]","[25, 19, 12, 14]",3548,699,Power Crisis
2,"APB Live at WFMU on the Evan ""Funk"" Davies Show 12/12/2006",6,APB,2,NaN,"[19, 25]","[25, 19, 12, 14]",3152,1344,Talk to Me
2,"APB Live at WFMU on the Evan ""Funk"" Davies Show 12/12/2006",6,APB,6,NaN,"[19, 25]","[25, 19, 12, 14]",3394,1046,Choose Your Exit
4,Live at WFMU on Strength Through Failure with Fabio on 9/7/2006,30,Psychic TV,11,NaN,"[38, 58, 70, 89]","[70, 38, 12, 89, 58, 25]",3420,2587,Higher And Higher
4,Live at WFMU on Strength Through Failure with Fabio on 9/7/2006,30,Psychic TV,4,NaN,"[38, 58, 70, 89]","[70, 38, 12, 89, 58, 25]",2190,1587,Slow Roman
4,Live at WFMU on Strength Through Failure with Fabio on 9/7/2006,30,Psychic TV,7,NaN,"[38, 58, 70, 89]","[70, 38, 12, 89, 58, 25]",2286,1552,New york Story
1,intro,14,Brian Joseph Davis,1,NaN,"[38, 41, 109]","[38, 41, 12, 109, 25]",2595,1058,Intro: Work For 10 Boom Boxes and 10 Tapes of Hardcore Intros
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",1417,490,Working and Drinking
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",443,190,Cockleburs
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",1063,466,Bees
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,3,Rock,[66],"[66, 12]",1879,919,Strong Black Coffee
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",734,181,Tallest Building
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",828,420,In the Fall
0,Jared Mees & the Grown Children Live at PDX Pop Now! Benefit,0,Jared Mees & the Grown Children,1,Rock,[66],"[66, 12]",1168,435,Juicy Fruit
1,intro,0,Brian Joseph Davis and Steve Kado,0,Experimental,"[38, 41]","[41, 38]",1223,504,Alvin Lucifer (Two Excerpts)
1,intro,0,Brian Joseph Davis/NYME,0,NaN,[],[],5915,3128,Piano for 17.6 Hands
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,12,Instrumental,"[18, 1235]","[18, 1235]",15064,11214,Monkey Dance
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,22,Instrumental,"[18, 1235]","[18, 1235]",12282,6319,Gretchen's Tango
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",7371,3850,So Wunsch Ich Dir
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,12,Instrumental,"[18, 1235]","[18, 1235]",13197,7777,Through the Doors of the Circus
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,8,Instrumental,"[18, 1235]","[18, 1235]",9276,5001,David Niven Death Dance
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,3,Instrumental,"[18, 1235]","[18, 1235]",10666,5212,Leave Off Hymen
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,11,Instrumental,"[18, 1235]","[18, 1235]",8347,4878,Funeral March For A Marionette
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,3,Instrumental,"[18, 1235]","[18, 1235]",10065,5782,Garden Theme
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,12,Instrumental,"[18, 1235]","[18, 1235]",10865,6580,Vespers
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,14,Instrumental,"[18, 1235]","[18, 1235]",9782,6082,Gretchen's Waltz
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,8,Instrumental,"[18, 1235]","[18, 1235]",9364,5337,Music For Darkness
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",7899,4688,Dance With a Ball of Emperor Rudolf II
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,10,Instrumental,"[18, 1235]","[18, 1235]",10181,5561,Ride On A Chair Running
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",10953,5439,Dream Garden
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,3,Instrumental,"[18, 1235]","[18, 1235]",9516,5009,The Dream of Sergei Prokofiev and Waltz
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,27,Instrumental,"[18, 1235]","[18, 1235]",16584,12065,Music for an Underground Circus
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",11661,7488,Au Joli Bois
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",7535,3551,Music To Watch Girls Smash By
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,4,Instrumental,"[18, 1235]","[18, 1235]",23190,16119,Sad Story
5,"Music from ""The House of Dr Faustus""",199,Ergo Phizmiz,3,Instrumental,"[18, 1235]","[18, 1235]",5861,2760,Helen Entrance
0,Shulchan Aroch @ Zimmer Apr 15th 2009,0,set table live @ zimmer,1,Experimental,[38],[38],543,202,PA-shulchan.mp3
2,"Live at WFMU's Transpacific Sound Paradise, 6/6/2009",8,Brahim Fribgane,3,International,[214],"[2, 92, 214]",4099,3721,(interview)
2,"Live at WFMU's Transpacific Sound Paradise, 6/6/2009",8,Brahim Fribgane,20,International,[214],"[2, 92, 214]",8182,6760,Amazigh
2,"Live at WFMU's Transpacific Sound Paradise, 6/6/2009",8,Brahim Fribgane,19,International,[214],"[2, 92, 214]",10038,8832,Sidi Rabi
2,"Live at WFMU's Transpacific Sound Paradise, 6/6/2009",8,Brahim Fribgane,17,International,[214],"[2, 92, 214]",9259,7956,Live Improv
-1,unreleased �l-g mp3s,22,�l-g,0,Experimental,[38],[38],327,68,Les deux chambres
-1,V/A Reynardine // Larkfall label,22,�l-g,1,Experimental,[38],[38],728,56,Ch�teau-Ch�teau
0,Agares,1,Die Elektrischen,1,NaN,"[38, 107, 224]","[1235, 224, 107, 38]",1238,684,Agares
-1,unreleased �l-g mp3s,22,�l-g,1,Experimental,[38],[38],335,129,Chevaux Metal
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,5,NaN,"[8, 17]","[8, 17]",1803,1894,Untitled
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,2,NaN,"[8, 17]","[8, 17]",1435,1209,Untitled
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,4,NaN,"[8, 17]","[8, 17]",1242,1029,Untitled
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,3,NaN,"[8, 17]","[8, 17]",1637,1494,Untitled
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,3,NaN,"[8, 17]","[8, 17]",1616,1510,The Last Rose
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,6,NaN,"[8, 17]","[8, 17]",2454,2258,September Song
0,Nous D�jouons Vos Machinations,0,�l-g and duncan,1,NaN,[],[],523,280,Petit chemin de croix
0,V/A Err on the good side // Three Four Records,0,"�l-g, sus and Jakob Olausson",0,NaN,[],[],290,56,Forgiftad Gava
0,Live at WFMU on Stochastic Hit Parade 6/7/09,4,Zeke Healy,5,NaN,"[8, 17]","[8, 17]",1335,1171,Untitled
1,Chew And Swallow,5,Pussyfinger,2,NaN,"[15, 41]","[41, 38, 15]",1247,270,Black Chorale
1,Chew And Swallow,5,Pussyfinger,1,NaN,"[15, 41]","[41, 38, 15]",6062,4588,!@#?!
1,Chew And Swallow,5,Pussyfinger,0,NaN,"[15, 41]","[41, 38, 15]",857,85,Leviathalidomide (Crack Shot Mix)
1,Chew And Swallow,5,Pussyfinger,0,NaN,"[15, 41]","[41, 38, 15]",990,226,You Are Here Now
1,Chew And Swallow,5,Pussyfinger,1,NaN,"[15, 41]","[41, 38, 15]",552,90,Cebaceous Cistern
1,Chew And Swallow,5,Pussyfinger,0,NaN,"[15, 41]","[41, 38, 15]",864,153,Drunk And Disorderly
1,Chew And Swallow,5,Pussyfinger,0,NaN,"[15, 41]","[41, 38, 15]",850,96,Skull Crucible
1,Chew And Swallow,5,Pussyfinger,1,NaN,"[15, 41]","[41, 38, 15]",734,73,Trane (Half Track Edit)
1,Chew And Swallow,5,Pussyfinger,1,NaN,"[15, 41]","[41, 38, 15]",1146,157,Mala Gente
1,Procession Tape,2,Greyskull,0,Experimental,"[32, 38]","[32, 38]",257,226,Side B
1,Procession Tape,2,Greyskull,0,Experimental,"[32, 38]","[32, 38]",381,330,Side A
0,"Lutoslawski, Variations on a Theme by Paganini",5,Neal and Nancy O'Doan,16,Classical,"[5, 187]","[187, 5]",5490,4968,Lutoslawski: Variations on a Theme by Paganini
1,Chew And Swallow,5,Pussyfinger,1,NaN,"[15, 41]","[41, 38, 15]",600,181,Pussyfinger
1,Those Who Forgive,2,Andy Wagner,7,NaN,"[12, 17, 103]","[17, 12, 103]",2527,1398,My Blue Sea
1,Open Air,5,Animal Style,12,Electronic,"[15, 240]","[240, 297, 15]",3587,3157,DMG Guitar
2,Out Of It,32,Brad Sucks,53,Rock,[66],"[66, 12]",22622,16854,Bad Sign
2,Cool Devices,5,Cool Devices,6,NaN,"[12, 25, 32]","[32, 25, 12, 38]",1642,1007,(This Is Not A) White World
1,"Behold My Puny Bears, Vol. I",0,embrace fire,4,Rock,[66],"[66, 12]",1448,945,The Soft House
0,"A Black House, A Coloured Home",0,We vs. Death,4,NaN,"[12, 38, 98]","[98, 12, 38]",1765,1135,The Things You Did
5,Ghosts I-IV,47,Nine Inch Nails,18,NaN,"[15, 70]","[12, 70, 15]",11754,6483,7 Ghosts I
5,Ghosts I-IV,47,Nine Inch Nails,16,NaN,"[15, 70]","[12, 70, 15]",8081,4533,9 Ghosts I
2,JoCo Looks Back,6,Jonathan Coulton,16,Folk,"[17, 103]","[17, 103]",13607,9978,Re: Your Brains
0,We Dont Disco,0,team9,6,NaN,"[11, 15]","[11, 14, 15]",4190,2417,Aesthetic Athletics
0,Confessions in a Chatroom,1,Coleco Music,13,Pop,[362],"[362, 10]",1188,1270,Coleco Says: How Are You?
1,"Halfway, Pleased",0,Curt Smith,3,NaN,"[10, 13]","[10, 13]",3461,2402,Halfway Pleased
0,86-300,1,Jitney,3,NaN,"[17, 66]","[17, 66, 12]",3451,1236,Love Draws Blood
0,Claps and Leads,11,Mr. Spastic,5,Electronic,"[15, 297]","[297, 15]",1685,1569,Transpose
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,1,Videovalvontaa,2,Electronic,"[183, 297]","[297, 15, 183]",1023,915,Easter Dicks
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,MM,2,Electronic,"[183, 297]","[297, 15, 183]",888,800,8bc Is Cool
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Swampyboy,2,Electronic,"[183, 297]","[297, 15, 183]",1562,1399,Glacial Floe
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,2,ChipHydra,4,Electronic,"[183, 297]","[297, 15, 183]",938,780,Anything with Heart
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Digital Cait Sith,5,Electronic,"[183, 297]","[297, 15, 183]",642,558,Krazoa
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,4,little-scale,3,Electronic,"[183, 297]","[297, 15, 183]",719,630,Hello
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Raptorface,7,Electronic,"[183, 297]","[297, 15, 183]",885,744,Cherryblossom
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,1,Sparkyboy,3,Electronic,"[183, 297]","[297, 15, 183]",806,699,Gloom
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Nintenboys,2,Electronic,"[183, 297]","[297, 15, 183]",787,690,Be Alone
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Constipation Man,4,Electronic,"[183, 297]","[297, 15, 183]",963,837,Space Race
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,4,failotron,6,Electronic,"[183, 297]","[297, 15, 183]",1596,1327,Hello Vil�g
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Pandotrix!,4,Electronic,"[183, 297]","[297, 15, 183]",592,516,Fire Flower Hilltops
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Amiga Agia,2,Electronic,"[183, 297]","[297, 15, 183]",808,761,Mustache
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Mikrochip No32,5,Electronic,"[183, 297]","[297, 15, 183]",617,567,On the Move!
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,1,Derris-Kharlan,4,Electronic,"[183, 297]","[297, 15, 183]",946,898,Prism Stars
3,REDACTEDCHIPTUNEFORUM Presents... Hello World!,0,Sybi0t,3,Electronic,"[183, 297]","[297, 15, 183]",645,585,Lazarou
0,Some People EP,1,Meanest Man Contest,3,NaN,[],[],1213,684,You And I
2,JoCo Looks Back,6,Jonathan Coulton,13,Folk,"[17, 103]","[17, 103]",13325,10668,Code Monkey
0,iChic,1,Must Have Been Tokyo,7,NaN,"[10, 89]","[89, 10, 12, 25]",2145,2096,Blood In The Water
0,Small Arm of Sea,0,Tone,10,NaN,"[10, 15]","[10, 15]",3942,3320,Open Secret
0,Some People EP,1,Meanest Man Contest,3,NaN,[],[],992,568,Working For The Weak End
0,Whatever Happened I Apologize,1,Jay Bennett,3,NaN,"[12, 17, 103]","[17, 12, 103]",1787,1083,Hank
0,iChic,0,Tim & Puma Mimi,6,NaN,"[10, 15]","[10, 15]",774,742,Aquarium (Tim & Puma Mimi Remix)
